健合集团—BNC事业部,数据产品经理,广州-天河区,4.5-6千/月,09-03
武汉八维时空信息技术股份有限公司...,数据产品经理,武汉-武昌区,1-1.5万/月,09-03
四川金熊猫新媒体有限公司,数据产品经理,成都,0.6-1.2万/月,09-03
北京兴长信达科技发展有限公司,数据产品经理,上海-长宁区,1-2万/月,09-03
广东宇成达通信科技有限公司,数据产品经理,广州-越秀区,8-10万/年,09-03
深圳市恒源昊信息科技有限公司,数据产品经理,深圳-南山区,6-8千/月,09-03
上海天会皓闻信息科技有限公司,数据产品经理,上海,4-5千/月,09-03
四川科瑞德制药股份有限公司,数据产品经理,成都-武侯区,2-2.5万/月,09-03
西安易流物联科技有限公司,数据产品经理,西安-高新技术...,1-2万/月,09-03
西安周吉堂生物科技有限公司,数据产品经理,贵阳,4-8千/月,09-03
合众人寿保险股份有限公司广东分公...,数据产品经理,广州-天河区,5-6.5千/月,09-03
华厦外包服务（大连）股份有限公司...,数据产品经理,大连-金州区,2.5-3.5千/月,09-03
深圳市海晨物流有限公司,数据产品经理,深圳-南山区,0.8-1.5万/月,09-03
东方财富信息股份有限公司,数据产品经理,上海-徐汇区,1-1.5万/月,09-03
江苏恩华药业股份有限公司,数据产品经理,徐州,6-9千/月,09-03
中国电信河南公司,数据产品经理,郑州,,09-03
迪比信可信息技术服务（南京）有限...,数据产品经理,南京-玄武区,15-20万/年,09-03
北京中电普华信息技术有限公司,数据产品经理,北京-西城区,1-1.5万/月,09-03
广州汛芯网络技术有限公司,数据产品经理,广州-天河区,4-6千/月,09-03
上海群丽信息科技有限责任公司,数据产品经理,上海-长宁区,6-8千/月,09-03
信用飞,数据产品经理,上海-长宁区,1.5-3万/月,09-03
指南者教育,数据产品经理,常州,200元/天,09-03
广州市依玛力服饰有限公司,数据产品经理,广州-白云区,3.8-5.5千/月,09-03
四川成享软件股份有限公司,数据产品经理,成都-高新区,1-1.5万/月,09-03
纷美（北京）贸易有限公司,数据产品经理,北京-朝阳区,0.8-1万/月,09-03
武汉爱博泰克生物科技有限公司,数据产品经理,武汉,3-4.5千/月,09-03
伦琴（上海）医疗科技有限公司,数据产品经理,上海-杨浦区,1.8-2.5万/月,09-03
中国囍联集团股份有限公司,数据产品经理,重庆-九龙坡区,1.2-2万/月,09-03
南京绛门信息科技股份有限公司,数据产品经理,重庆,1-1.5万/月,09-03
西安弘文投资管理有限公司,数据产品经理,西安-雁塔区,6-8千/月,09-03
广东东湖棋院,数据产品经理,广州-越秀区,4-6千/月,09-03
比户环保科技（深圳）有限公司,数据产品经理,深圳-龙岗区,4.5-6千/月,09-03
鼎捷软件股份有限公司【原神州数码...,数据产品经理,广州,1-1.5万/月,09-03
广州儿童棋院,数据产品经理,广州,4-6千/月,09-03
舍住（上海）信息技术有限公司,数据产品经理,上海-静安区,10-15万/年,09-03
广州诚迈信息科技有限公司,数据产品经理,广州-天河区,1.5-2万/月,09-03
上海恒格信息科技有限公司,数据产品经理,异地招聘,1.2-1.8万/月,09-03
苏州凌点生物技术有限公司,数据产品经理,异地招聘,0.6-2万/月,09-03
上海蓝橙网络科技有限公司,数据产品经理,上海-浦东新区,0.6-1万/月,09-03
深圳市偶家科技有限公司,数据产品经理,深圳-南山区,20元/小时,09-03
北京众标智能科技有限公司,数据产品经理,上海-宝山区,1-1.8万/月,09-03
上海晏鼠计算机技术股份有限公司,数据产品经理,上海-杨浦区,1-1.5万/月,09-03
云南民生食品有限公司,数据产品经理,昆明-官渡区,3-4.5千/月,09-03
云南高博尔教育评估中心,数据产品经理,昆明,6-8千/月,09-03
上海亿翔信息科技有限公司,数据产品经理,上海,4-6千/月,09-03
上海百秋电子商务有限公司,数据产品经理,上海-长宁区,1-1.5万/月,09-03
广州数驰信息科技有限公司,数据产品经理,异地招聘,1.8-2.5万/月,09-03
华侨城集团有限公司,数据产品经理,深圳,,09-03
北京创世漫道科技有限公司,数据产品经理,北京,1.5-2万/月,09-03
上海善则商贸有限公司,数据产品经理,沈阳-皇姑区,3-4.5千/月,09-03
维信金科,数据产品经理,上海-虹口区,1.5-2万/月,09-03
上海驻云信息科技有限公司,数据产品经理,上海-浦东新区,1.3-2万/月,09-03
中国广告联合有限责任公司,数据产品经理,北京-西城区,6-8千/月,09-03
青岛交通科技信息有限公司,数据产品经理,青岛-崂山区,5-8千/月,09-03
武汉智博华鑫网络科技有限公司,数据产品经理,武汉-江夏区,5-8千/月,09-03
广东蔚海数问大数据科技有限公司,数据产品经理,广州-天河区,0.8-1.5万/月,09-03
英华达（上海）科技有限公司,数据产品经理,上海,0.6-1.2万/月,09-03
南京牧信科技有限公司,数据产品经理,南京-江宁区,5-8千/月,09-03
天津车易行汽车服务有限公司上海分...,数据产品经理,上海-青浦区,6-8千/月,09-03
宁夏绿丰源工程咨询有限公司,数据产品经理,银川,10-15万/年,09-03
广州一路时尚教育科技有限公司,数据产品经理,广州-白云区,4-6千/月,09-03
南通东华软件有限公司,数据产品经理,北京-西城区,1.2-1.6万/月,09-03
广州贝壳科技服务有限公司,数据产品经理,广州,6-8千/月,09-03
北京华营创建实业有限公司,数据产品经理,北京-朝阳区,5-6千/月,09-03
福州咸鱼科技有限公司,数据产品经理,福州,6-8千/月,09-03
上海岱嘉医学信息系统有限公司,数据产品经理,上海,1.5-2.5万/月,09-03
昆山吉展工业自动化有限公司,数据产品经理,昆山,0.8-1万/月,09-03
北京仟草中药饮片有限公司,数据产品经理,北京-大兴区,6-8千/月,09-03
杭州远方科技信息有限公司,数据产品经理,杭州-拱墅区,4-6千/月,09-03
上海钱拓网络技术有限公司,数据产品经理,上海-浦东新区,1-1.5万/月,09-03
平安普惠信息服务有限公司武汉第一...,数据产品经理,武汉-青山区,10-15万/年,09-03
杭州迪安医学检验中心有限公司,数据产品经理,杭州-西湖区,6-8千/月,09-03
北京紫光数智科技股份有限公司,数据产品经理,北京,1-2万/月,09-03
北京易联达商务服务有限公司,数据产品经理,北京-海淀区,1.6-2.2万/月,09-03
深圳睿心智能医疗科技有限公司,数据产品经理,深圳-南山区,4.5-6千/月,09-03
苏州城方信息技术有限公司,数据产品经理,苏州-工业园区,0.8-1.6万/月,09-03
华为湖北区域金牌经销商,数据产品经理,武汉-洪山区,12-25万/年,09-03
广州市佩升前研市场信息咨询股份有...,数据产品经理,广州,3-4.5千/月,09-03
成都天晟云信息技术有限公司,数据产品经理,成都-高新区,1.5-2万/月,09-03
易居（中国）企业管理集团有限公司...,数据产品经理,上海-静安区,1.5-2万/月,09-03
湖南同飞电力调度信息有限责任公司...,数据产品经理,长沙-雨花区,1-1.5万/月,09-03
北京华晟经世信息技术有限公司,数据产品经理,西安-鄠邑区,6-8千/月,09-03
上海华中农投农业科技有限公司,数据产品经理,上海-青浦区,4.5-6千/月,09-03
北京优飞软件科技有限公司,数据产品经理,北京-朝阳区,1-1.5万/月,09-03
青岛科创普华信息科技发展有限公司...,数据产品经理,青岛-市北区,3-4.5千/月,09-03
广州市链家房地产代理有限公司,数据产品经理,广州-越秀区,6-8千/月,09-03
金华斯维尔网络科技有限公司,数据产品经理,异地招聘,4-6千/月,09-03
西安小鱼网络科技有限公司,数据产品经理,西安-高新技术...,1-1.5万/月,09-03
南昌高新区思诚IT人才职业培训学校...,数据产品经理,南昌-青山湖区,6-8千/月,09-03
武汉虹旭信息技术有限责任公司,数据产品经理,武汉-江夏区,10-15万/年,09-03
成都音泰思广告传媒有限公司,数据产品经理,成都-锦江区,2-3千/月,09-03
杭州半云科技有限公司,数据产品经理,杭州-西湖区,1-2万/月,09-03
广东邦鑫勘测科技股份有限公司,数据产品经理,广州,4-6千/月,09-03
松冷（武汉）科技有限公司,数据产品经理,武汉-江夏区,2.5-3千/月,09-03
哈尔滨明哲餐饮管理有限公司,数据产品经理,北京-通州区,4-7千/月,09-03
辽宁欧卡莎科技有限公司,数据产品经理,沈阳-于洪区,3.5-5千/月,09-03
天津泰达智慧城市科技有限公司,数据产品经理,天津-滨海新区,20-30万/年,09-03
成都华西海圻医药科技有限公司,数据产品经理,成都-高新区,5-7千/月,09-03
杭州日播服饰有限公司,数据产品经理,杭州-余杭区,0.8-1万/月,09-03
吉林省联宇合达科技有限公司,数据产品经理,长春-南关区,0.5-1.2万/月,09-03
上海贝塔斯曼商业服务有限公司北京...,数据产品经理,北京-朝阳区,4.5-6千/月,09-03
恒大旅游集团,数据产品经理,广州,1-1.5万/月,09-03
美的集团电子商务有限公司,数据产品经理,异地招聘,0.9-1.6万/月,09-03
宏利金融全球服务中心,数据产品经理,成都,3.5-4.5千/月,09-03
“前程无忧”51job.com（上海）,数据产品经理,上海-浦东新区,,09-03
中国联合网络通信有限公司深圳市分...,数据产品经理,深圳-福田区,1.5-3万/月,09-03
网易集团,数据产品经理,广州,1-1.5万/月,09-03
雅士利国际集团有限公司,数据产品经理,广州-海珠区,1-1.5万/月,09-03
携程旅行网支持区,数据产品经理,上海-长宁区,1.2-2.4万/月,09-03
中国电信研究院（网络与信息安全研...,数据产品经理,上海-浦东新区,45-55万/年,09-03
中国电信股份有限公司上海分公司,数据产品经理,上海-浦东新区,1-1.5万/月,09-03
中国太平洋保险（集团）股份有限公...,数据产品经理,上海-徐汇区,15-25万/年,09-03
家得宝投资管理（上海）有限公司,数据产品经理,深圳-福田区,,09-03
海尔集团金融控股有限公司,数据产品经理,重庆-江北区,1-1.5万/月,09-03
杉德支付网络服务发展有限公司,数据产品经理,上海-徐汇区,2-2.5万/月,09-03
360金融,数据产品经理,上海-浦东新区,1-2万/月,09-03
中软国际科技服务有限公司,数据产品经理,南京-雨花台区,2-3千/月,09-03
杉德巍康企业服务有限公司,数据产品经理,上海-徐汇区,1-2万/月,09-03
中联重科土方机械分公司,数据产品经理,长沙-岳麓区,12-20万/年,09-03
瑞庭网络技术（上海）有限公司广州...,数据产品经理,广州-天河区,1-1.5万/月,09-03
郑州思念食品有限公司,数据产品经理,郑州-惠济区,4-6千/月,09-03
马应龙药业集团股份有限公司,数据产品经理,武汉-洪山区,1-1.5万/月,09-03
中国船舶重工集团南京鹏力科技集团...,数据产品经理,南京,0.8-1万/月,09-03
国药控股分销中心有限公司,数据产品经理,上海-长宁区,,09-03
上交所技术有限责任公司,数据产品经理,上海-浦东新区,,09-03
浙江爱信诺航天信息有限公司,数据产品经理,杭州,1-1.5万/月,09-03
途虎养车网,数据产品经理,上海-闵行区,5-8千/月,09-03
无锡元坤资产管理有限公司,数据产品经理,无锡-滨湖区,0.8-1.2万/月,09-03
深圳市乔恩斯科技有限公司,数据产品经理,深圳-龙华新区,4.5-8千/月,09-03
西安互动未来信息技术有限公司,数据产品经理,西安-雁塔区,3-4千/月,09-03
卫盈联信息技术（深圳）有限公司,数据产品经理,深圳-南山区,2-2.5万/月,09-03
凯通科技股份有限公司,数据产品经理,广州-黄埔区,1.8-2万/月,09-03
广东广播电视台南方购物,数据产品经理,广州-白云区,0.8-1.5万/月,09-03
湖南萌兔旅游科技有限公司,数据产品经理,长沙-开福区,3-4.5千/月,09-03
重庆讯云网络科技有限公司,数据产品经理,重庆-渝北区,0.8-1.2万/月,09-03
武汉嘉韵天成电子商务有限公司,数据产品经理,武汉-江汉区,3-4.5千/月,09-03
陕西源动力物流供应链有限责任公司...,数据产品经理,南京-秦淮区,4.5-6千/月,09-03
上海弘仁汽车销售服务有限公司,数据产品经理,上海-闵行区,0.6-1万/月,09-03
北京地厚云图科技有限公司,数据产品经理,北京-朝阳区,0.8-1.8万/月,09-03
北京的卢深视科技有限公司,数据产品经理,合肥,150元/天,09-03
湖北红珊瑚医药有限公司,数据产品经理,北京,2-2.5万/月,09-03
上海睿池供应链管理有限公司,数据产品经理,上海-闵行区,0.8-1.2万/月,09-03
西安天服至兴网络科技有限公司,数据产品经理,重庆,4.5-6千/月,09-03
深圳市天天向善控股有限公司,数据产品经理,深圳-南山区,1-1.5万/月,09-03
深圳市深巨元信用咨询有限公司,数据产品经理,深圳-福田区,4.5-6千/月,09-03
上海外服（武汉）人力资源服务有限...,数据产品经理,武汉-江汉区,3-4千/月,09-03
江苏云坤信息科技有限公司,数据产品经理,苏州-工业园区,1-1.8万/月,09-03
上海国际酒业交易中心股份有限公司...,数据产品经理,上海-虹口区,6-8千/月,09-03
成都蓉汇智翔科技有限公司,数据产品经理,成都-高新区,4-6千/月,09-03
瀚华金控股份有限公司,数据产品经理,重庆-渝北区,1.5-2.5万/月,09-03
武汉敏通世纪科技有限公司,数据产品经理,武汉-江汉区,3-4.5千/月,09-03
西安金堆金能源科技有限公司,数据产品经理,南京-雨花台区,4.5-6千/月,09-03
深圳市星河互动科技有限公司,数据产品经理,深圳-南山区,0.9-1.3万/月,09-03
上海格银信息技术有限公司,数据产品经理,上海-长宁区,0.6-1万/月,09-03
成都三泰控股集团股份有限公司上海...,数据产品经理,上海-浦东新区,3.5-5千/月,09-03
厦门豪客来餐饮管理有限公司,数据产品经理,南京-玄武区,5-8千/月,09-03
南京柯普瑞信息技术有限公司,数据产品经理,南京,4.5-6千/月,09-03
北京恒昌惠诚信息咨询有限公司,数据产品经理,重庆-渝中区,4-7千/月,09-03
武汉安问科技发展有限责任公司,数据产品经理,武汉-东湖新技...,1.2-2万/月,09-03
南京鹏德科技有限公司,数据产品经理,北京-西城区,1-1.5万/月,09-03
